batch_id,type,user_count,produced_size_kb,ts0_generated,ts1_serialized,ts2_produced,ts3_created,ts4_consumed,ts5_deserialized,consumed_size_kb,serialize_duration,produce_duration,consume_duration,deserialize_duration,throughput_kbps
22,json,1,0.1552734375,1718372774.9611,1718372774.9611,1718372774.96591,1718372774.961,1718372774.96647,1718372774.96647,0.1552734375,0.0,0.00480937957763672,0.00546622276306152,0.0,28.4059842107559
23,json,1,0.1552734375,1718372775.46743,1718372775.46743,1718372775.47732,1718372775.468,1718372775.47831,1718372775.47831,0.1552734375,0.0,0.00989103317260742,0.0103111267089844,0.0,15.0588235294118
24,json,1,0.1552734375,1718372775.97767,1718372775.97767,1718372775.98172,1718372775.977,1718372775.98289,1718372775.98289,0.1552734375,0.0,0.00404691696166992,0.00588655471801758,0.0,26.3776427703524
25,json,1,0.1552734375,1718372776.48326,1718372776.48326,1718372776.48729,1718372776.483,1718372776.49028,1718372776.49028,0.1552734375,0.0,0.00402498245239258,0.00728321075439453,0.0,21.3193662432892
26,json,1,0.1552734375,1718372776.98884,1718372776.98884,1718372776.99343,1718372776.988,1718372776.99397,1718372776.99414,0.1552734375,0.0,0.00458836555480957,0.00597429275512695,0.000162124633789063,25.9902625907894
27,json,1,0.1552734375,1718372777.49474,1718372777.49474,1718372777.49909,1718372777.494,1718372777.50165,1718372777.5018,0.1552734375,0.0,0.00435709953308106,0.00764536857604981,0.000158309936523438,20.3094770324633
28,json,1,0.1552734375,1718372778.00005,1718372778.00005,1718372778.0056,1718372778.0,1718372778.00616,1718372778.00616,0.1552734375,0.0,0.00554490089416504,0.00615763664245606,0.0,25.2164014403531
29,json,1,0.1552734375,1718372778.50639,1718372778.50639,1718372778.51118,1718372778.506,1718372778.51377,1718372778.51383,0.1552734375,0.0,0.00479388236999512,0.00777029991149902,6.29425048828125e-05,19.982940075481
30,json,1,0.1552734375,1718372779.01169,1718372779.01169,1718372779.0171,1718372779.011,1718372779.0171,1718372779.0171,0.1552734375,0.0,0.00540781021118164,0.00609731674194336,0.0,25.4658637678893
31,json,1,0.1552734375,1718372779.51834,1718372779.51834,1718372779.5238,1718372779.518,1718372779.52514,1718372779.52514,0.1552734375,0.0,0.00545144081115723,0.00713658332824707,0.0,21.7573915077005
32,json,1,0.1552734375,1718372780.02423,1718372780.02521,1718372780.02921,1718372780.025,1718372780.02921,1718372780.02921,0.1552734375,0.0009765625,0.00400137901306152,0.00420975685119629,0.0,36.8841819108569
33,json,1,0.15625,1718372780.53036,1718372780.53036,1718372780.53573,1718372780.53,1718372780.53717,1718372780.53717,0.15625,0.0,0.00537490844726563,0.00716781616210938,0.0,21.7988291644492
34,json,1,0.1552734375,1718372781.03636,1718372781.03636,1718372781.04084,1718372781.036,1718372781.04141,1718372781.04141,0.1552734375,0.0,0.00447773933410645,0.00541448593139648,0.0,28.6774108322325
35,json,1,0.1552734375,1718372781.54151,1718372781.54151,1718372781.5463,1718372781.541,1718372781.54891,1718372781.54891,0.1552734375,0.0,0.00479507446289063,0.00791049003601074,0.0,19.6288013502517
36,json,1,0.1552734375,1718372782.0468,1718372782.0468,1718372782.05209,1718372782.046,1718372782.05209,1718372782.05209,0.1552734375,0.0,0.00528812408447266,0.0060884952545166,0.0,25.5027607001605
37,json,1,0.1552734375,1718372782.55269,1718372782.55269,1718372782.56718,1718372782.552,1718372782.57834,1718372782.57834,0.1552734375,0.0,0.0144925117492676,0.026336669921875,0.0,5.89571263035921
38,json,1,0.154296875,1718372783.06964,1718372783.06964,1718372783.07391,1718372783.069,1718372783.0745,1718372783.0745,0.154296875,0.0,0.00427412986755371,0.00550055503845215,0.0,28.051146460925
39,json,1,0.1552734375,1718372783.57493,1718372783.57493,1718372783.57924,1718372783.574,1718372783.581,1718372783.581,0.1552734375,0.0,0.00431132316589356,0.00699687004089356,0.0,22.1918424370464
40,json,1,0.154296875,1718372784.08019,1718372784.08019,1718372784.08609,1718372784.08,1718372784.08733,1718372784.08733,0.154296875,0.0,0.00590825080871582,0.00733447074890137,0.0,21.0372200370575
41,json,1,0.1552734375,1718372784.58755,1718372784.58755,1718372784.59155,1718372784.587,1718372784.59461,1718372784.59461,0.1552734375,0.0,0.00400447845458984,0.0076134204864502,0.0,20.394701406069
42,json,1,0.1552734375,1718372785.0932,1718372785.0932,1718372785.09811,1718372785.093,1718372785.09811,1718372785.09811,0.1552734375,0.0,0.00490999221801758,0.00510787963867188,0.0,30.3988050784167
43,json,1,0.1552734375,1718372785.5992,1718372785.5992,1718372785.60446,1718372785.599,1718372785.60751,1718372785.60751,0.1552734375,0.0,0.00526165962219238,0.0085148811340332,0.0,18.2355378843031
44,json,1,0.1552734375,1718372786.10609,1718372786.10609,1718372786.11075,1718372786.106,1718372786.11134,1718372786.11134,0.1552734375,0.0,0.00466394424438477,0.005340576171875,0.0,29.0742857142857
45,json,1,0.1552734375,1718372786.61269,1718372786.61269,1718372786.61773,1718372786.612,1718372786.61917,1718372786.61917,0.1552734375,0.0,0.00504016876220703,0.00716924667358398,0.0,21.6582640505487
46,json,1,0.1552734375,1718372787.11921,1718372787.11921,1718372787.12383,1718372787.119,1718372787.12772,1718372787.12827,0.1552734375,0.0,0.00462007522583008,0.00871515274047852,0.000557184219360352,17.8164906713356
47,json,1,0.1552734375,1718372787.62567,1718372787.62567,1718372787.63168,1718372787.625,1718372787.63168,1718372787.63168,0.1552734375,0.0,0.00601005554199219,0.00667881965637207,0.0,23.2486345625245
48,json,1,0.1552734375,1718372788.13306,1718372788.13306,1718372788.13732,1718372788.133,1718372788.14081,1718372788.14133,0.1552734375,0.0,0.00425481796264648,0.00781321525573731,0.000520229339599609,19.8731805559794
